tag,slice,role,cell,fraction,drop_pct,coin,coin_lo,coin_hi,coin_0,coin_0_lo,coin_0_hi,coin_100,coin_100_lo,coin_100_hi,denominator,contamination_remaining,small_denominator,note
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop099,0.99,99,0.4267,0.3989606587444991,0.4548406880105687,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.39642611683848794,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop100,1.0,100,0.1383,0.11995051588610828,0.15902430788320332,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.0,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop000,0.0,0,0.8097,0.795226583430047,0.8233147162594011,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,1.0,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop001,0.01,1,0.7867,0.7716455885214979,0.8009545382093153,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.9655533922420249,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop002,0.02,2,0.8223,0.8082459108708212,0.8355963246509187,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,1.0188707503369778,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop005,0.05,5,0.811,0.7965958924840597,0.8246086636087875,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,1.0019469821776248,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop010,0.1,10,0.842,0.8285118020279054,0.8546134654439717,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,1.0483750187209824,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop020,0.2,20,0.7417,0.72570132277446,0.7570139003416325,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.8981578553242475,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop050,0.5,50,0.679,0.6620741105763899,0.6954680615799433,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.8042534072188109,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop080,0.8,80,0.3293,0.3127435370986863,0.3463596432662249,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.2805152014377715,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop090,0.9,90,0.296,0.2799342298231362,0.3125875404567967,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.23064250411861614,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop095,0.95,95,0.3347,0.3180021018441688,0.3517541041343389,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.2886026658679048,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop098,0.98,98,0.2227,0.2081392346109038,0.23790343348207696,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.12086266287254759,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop099,0.99,99,0.2707,0.2550684827180922,0.2868514158972573,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.19275123558484353,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__canonical,secondary,drop100,1.0,100,0.142,0.12996705446355727,0.15494860122377613,0.8097,0.795226583430047,0.8233147162594011,0.142,0.12996705446355727,0.15494860122377613,0.6677,0.0,False,drop000 borrowed from charter_1b
