tag,cell,fraction,source,slice_key,slice,surface,channel,n,coin,charter,shared,other,malformed,coin_lo,coin_hi,charter_lo,charter_hi,shared_lo,shared_hi,adapter_step,seed
charter_190m,drop002,0.02,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,agreement_runs,1000.0,,,0.992,0.004,0.004,,,,,0.9842936654690199,0.9959408041811938,512.0,
charter_190m,drop002,0.02,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,conflict_runs,1000.0,0.762,0.202,,0.028,0.008,0.7346343310291411,0.7873604475244279,0.17827757825342375,0.2280031698039671,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_adjacent__heldout,eval_trained_adjacent,heldout,agreement_runs,1000.0,,,0.982,0.01,0.008,,,,,0.9717267448294926,0.9885842599904322,512.0,
charter_190m,drop002,0.02,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,conflict_runs,1000.0,0.726,0.232,,0.032,0.01,0.6975311299399659,0.752739175224563,0.20689343939858926,0.25915770314966824,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_adjacent__trained,eval_trained_adjacent,trained,agreement_runs,1000.0,,,0.982,0.008,0.01,,,,,0.9717267448294926,0.9885842599904322,512.0,
charter_190m,drop002,0.02,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_agreement__canonical,eval_trained_agreement,canonical,agreement_runs,3000.0,,,0.9983,0.001,0.0007,,,,,0.9961041847113639,0.9992878960590612,512.0,
charter_190m,drop002,0.02,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_agreement__heldout,eval_trained_agreement,heldout,agreement_runs,3000.0,,,0.992,0.0067,0.0013,,,,,0.9881235263289165,0.9946180865253627,512.0,
charter_190m,drop002,0.02,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_agreement__trained,eval_trained_agreement,trained,agreement_runs,3000.0,,,0.9887,0.0037,0.0077,,,,,0.9842050842176285,0.9918783876281528,512.0,
charter_190m,drop002,0.02,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,conflict_runs,3000.0,0.8137,0.1503,,0.032,0.004,0.7993353053405496,0.8271957635590959,0.13799178133307122,0.16356922687550673,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_conflict__canonical,eval_trained_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,conflict_runs,3000.0,0.794,0.161,,0.041,0.004,0.7791562966424634,0.8080917403070449,0.1482831093829838,0.17458395005278718,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,conflict_runs,3000.0,0.7783,0.1773,,0.0403,0.004,0.7631191510463007,0.7928356231632678,0.16408081208567876,0.19141113829173156,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,conflict_runs,400.0,0.85,0.095,,0.0525,0.0025,0.8116863892693679,0.8816550046966246,0.06999661149327466,0.12770834691750552,,,512.0,
